subsystem,code,is_axis_error,is_arm_error,short_message,short_message_en,user_hint,user_hint_en,operation,operation_en,detail,method,param1,param2,param3,param4,solution,for_expert,for_novice,related_log,stop_report,level,tech_solution,explanation,category
6,0XB58A,FALSE,FALSE,图像主机启动异常,Endoscope controller startup abnormal,图像主机启动异常,Endoscope controller startup abnormal,请重启图像主机,Please restart endoscope controller,内部FPGA时钟配置错误，导致图像主机无法出图,内部FPGA时钟配置错误，导致图像主机无法出图,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,高级,,内部FPGA时钟配置错误，导致图像主机无法出图,软件
6,0XB59A,FALSE,FALSE,图像主机接口配置异常,Failed to configure endoscope controller interface,图像主机接口配置异常,Failed to configure endoscope controller interface,请重启图像主机,Please restart endoscope controller,HDMI配置异常，导致立体监视（HDMI）出图异常,HDMI配置异常，导致立体监视（HDMI）出图异常,0,0,0,0,recoverable,TRUE,TRUE,FALSE,,高级,,HDMI配置异常，导致立体监视（HDMI）出图异常,硬件
1,0X456A,FALSE,FALSE,数据异常,Data exception,参数传输失败,Failed to transfer parameters,请检查,Please check,本地远程建立连接时，静态参数传输异常,本地远程建立连接时，静态参数传输异常,系统类型，本地=1，远程=2,当前RTT延时[ms],0,0,recoverable,TRUE,TRUE,FALSE,,高级,,本地远程建立连接时，{0:8}静态参数传输异常，RTT延时{1:0}[ms],安全保护
8,0X456A,FALSE,FALSE,数据异常,Data exception,参数传输失败,Failed to transfer parameters,请检查,Please check,本地远程建立连接时，静态参数传输异常,本地远程建立连接时，静态参数传输异常,系统类型，本地=1，远程=2,当前RTT延时[ms],0,0,recoverable,TRUE,TRUE,FALSE,,高级,,本地远程建立连接时，{0:8}静态参数传输异常，RTT延时{1:0}[ms],安全保护
1,0X457A,FALSE,FALSE,数据异常,Data exception,参数校验验败,Failed to verify parameters,请重新连接,Please reconnect,本地远程建立连接时，静态参数校验异常,本地远程建立连接时，静态参数校验异常,系统类型，本地=1，远程=2,对端发过来的校验和,自己端计算的校验和,0,recoverable,TRUE,TRUE,FALSE,,高级,,本地远程建立连接时，{0:8}静态参数校验异常，对端发过来的校验和{1:0}，自己端计算的校验和{2:0},安全保护
8,0X457A,FALSE,FALSE,数据异常,Data exception,参数校验验败,Failed to verify parameters,请重新连接,Please reconnect,本地远程建立连接时，静态参数校验异常,本地远程建立连接时，静态参数校验异常,系统类型，本地=1，远程=2,对端发过来的校验和,自己端计算的校验和,0,recoverable,TRUE,TRUE,FALSE,,高级,,本地远程建立连接时，{0:8}静态参数校验异常，对端发过来的校验和{1:0}，自己端计算的校验和{2:0},安全保护
1,0X458E,FALSE,FALSE,数据传输开始/结束,start/stop  transferring parameters,数据传输开始/结束,start/stop  transferring parameters,,,数据传输开始/结束,数据传输开始/结束,系统类型，本地=1，远程=2,开始传输标志位,传输结束标志位,0,log,TRUE,TRUE,FALSE,,无,,{0:8}数据传输开始/结束,日志记录
1,0X459E,FALSE,FALSE,数据传输成功,Succeed to  transferring parameters,数据传输成功,Succeed to  transferring parameters,,,数据传输成功,数据传输成功,系统类型，本地=1，远程=2,传输成功标志位,0,0,log,TRUE,TRUE,FALSE,,无,,{0:8}数据传输成功,日志记录
1,0X131D,FALSE,FALSE,快速重启失败,Failed to restart,快速重启失败,Failed to quick restart,,,快速重启超时,快速重启超时，网络状态未恢复,MIO重新上电标志位,SIO重新上电标志位,0,0,tip,TRUE,TRUE,FALSE,,无,,快速重启超时，网络状态未恢复,操作提示
8,0X131D,FALSE,FALSE,快速重启失败,Failed to restart,快速重启失败,Failed to quick restart,,,快速重启超时,快速重启超时，网络状态未恢复,MIO重新上电标志位,SIO重新上电标志位,0,0,tip,TRUE,TRUE,FALSE,,无,,快速重启超时，网络状态未恢复,操作提示
1,0X453D,FALSE,FALSE,帧率偏低,FPS is low,帧率偏低,FPS is low,请慢速操作,Please be careful,帧率偏低,帧率偏低,系统类型，本地=1，远程=2,当前控制权状态(本地控制/远程控制),状态机,0,tip,TRUE,TRUE,FALSE,,无,,{2:1}帧率偏低{0:8}{1:9},操作提示
8,0X453D,FALSE,FALSE,帧率偏低,FPS is low,帧率偏低,FPS is low,请慢速操作,Please be careful,帧率偏低,帧率偏低,系统类型，本地=1，远程=2,当前控制权状态(本地控制/远程控制),状态机,0,tip,TRUE,TRUE,FALSE,,无,,{2:1}帧率偏低{0:8}{1:9},操作提示
1,0X587D,FALSE,FALSE,主手复位操作中,The Master is resetting,主手复位操作中,The Master is resetting,,,点击UI“自动复位”，提示主手复位操作,点击UI“自动复位”，提示主手复位操作,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,点击UI“自动复位”，提示主手复位操作,操作提示
1,0X88BE,FALSE,FALSE,非主从状态下主控制臂关节进入电机热保护,,非主从状态下主控制臂关节进入电机热保护,,,,非主从状态下主控制臂关节进入电机热保护,非主从状态下主控制臂关节进入电机热保护,0,0,0,0,log,TRUE,TRUE,FALSE,,无,,非主从状态下主控制臂关节进入电机热保护,日志记录
8,0X587D,FALSE,FALSE,主手复位操作中,The Master is resetting,主手复位操作中,The Master is resetting,,,点击UI“自动复位”，提示主手复位操作,点击UI“自动复位”，提示主手复位操作,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,点击UI“自动复位”，提示主手复位操作,操作提示
8,0X88BE,FALSE,FALSE,非主从状态下主控制臂关节进入电机热保护,,非主从状态下主控制臂关节进入电机热保护,,,,非主从状态下主控制臂关节进入电机热保护,非主从状态下主控制臂关节进入电机热保护,0,0,0,0,log,TRUE,TRUE,FALSE,,无,,非主从状态下主控制臂关节进入电机热保护,日志记录
1,0X103A,FALSE,FALSE,通讯异常,Network fault,手术台车通信线缆断开,Patient network cable connection failed,请检查并点击“解除”恢复,Please check and click REMOVE to restore,患者台车和医生台车的通信线断开,通过检测患者端的网络拓扑节点来判断,SIO节点数,0,0,0,recoverable,TRUE,TRUE,FALSE,,高级,,患者台车和医生台车的通信线断开,安全保护
1,0X104A,FALSE,FALSE,通讯异常,Network fault,急停线断开,Emergency cable connection failed,请检查并点击“解除”恢复,Please check and click REMOVE to restore,患者台车和医生台车的急停线断开,通过检测患者端的网络拓扑节点来判断,SIO节点数,0,0,0,recoverable,TRUE,TRUE,FALSE,,高级,,患者台车和医生台车的急停线断开,安全保护
1,0X105A,FALSE,FALSE,硬件异常,Hardware Fault,授权证书失效,Certificate of authorization invalidated,请重启系统,Please restart system,授权证书异常,通过授权证书的状态位来判断,Dongle状态,0,0,0,unrecoverable,TRUE,TRUE,FALSE,,高级,,通过授权证书{0:46},安全保护
8,0X105A,FALSE,FALSE,硬件异常,Hardware Fault,授权证书失效,Certificate of authorization invalidated,请重启系统,Please restart system,授权证书异常,通过授权证书的状态位来判断,Dongle状态,0,0,0,unrecoverable,TRUE,TRUE,FALSE,,高级,,通过授权证书{0:46},安全保护
1,0X588D,FALSE,FALSE,医生端音频设备未连接,Surgeon console audio device not connect,医生端音频设备未连接,Surgeon console audio device not connect,请联系工程师,Please contact customer service,医生端音频设备未连接,医生端音频设备未连接,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,医生端音频设备未连接,操作提示
1,0X589D,FALSE,FALSE,图像端音频设备未连接,Endoscope controller audio device not connect,图像端音频设备未连接,Endoscope controller audio device not connect,请联系工程师,Please contact customer service,图像端音频设备未连接,图像端音频设备未连接,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,图像端音频设备未连接,操作提示
1,0X591D,FALSE,FALSE,音频服务连接异常,Audio service exception,音频服务连接异常,Audio service exception,请联系工程师,Please contact customer service,音频服务连接异常,音频服务连接异常,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,音频服务连接异常,操作提示
1,0X592D,FALSE,FALSE,医生端音频接口控制服务异常,Surgeon console interface control service is abnormal,医生端音频接口控制服务异常,Surgeon console interface control service is abnormal,请联系工程师,Please contact customer service,医生端音频接口控制服务异常,医生端音频接口控制服务异常,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,医生端音频接口控制服务异常,操作提示
1,0X593D,FALSE,TRUE,器械调整位置过高，请适当向下调节,"Instrument too high, please adjust downwards",器械调整位置过高，请适当向下调节,"Instrument too high, please adjust downwards",,,器械调整位置过高,ForceControl检测装有器械或镜子的工具臂关节3位置是否过高,0,0,0,0,tip,TRUE,TRUE,TRUE,,无,,器械调整位置过高,操作提示
1,0X594D,FALSE,FALSE,左手和右手间存在干涉,Interference between the left and the right,左手和右手间存在干涉,Interference between the left and the right,请调整,Please adjust,用户点击了UI上的“自动复位”，此时两主手复位存在碰撞，则提示且不执行复位,左右手的手柄位置在Y向存在交叉或左右手手柄的位置在Oxy面投影的距离小于5cm,0,0,0,0,tip,TRUE,TRUE,TRUE,,无,,用户点击了UI上的“自动复位”，此时两主手复位存在碰撞，则提示且不执行复位,操作提示
1,0X88DE,FALSE,FALSE,/,/,,,,,器械丝松了夹持力不足,更换器械,0,0,0,0,log,TRUE,TRUE,TRUE,,无,,器械丝松了夹持力不足,日志记录
8,0X594D,FALSE,FALSE,左手和右手间存在干涉,Interference between the left and the right,左手和右手间存在干涉,Interference between the left and the right,请调整,Please adjust,用户点击了UI上的“自动复位”，此时两主手复位存在碰撞，则提示且不执行复位,左右手的手柄位置在Y向存在交叉或左右手手柄的位置在Oxy面投影的距离小于5cm,0,0,0,0,tip,TRUE,TRUE,TRUE,,无,,用户点击了UI上的“自动复位”，此时两主手复位存在碰撞，则提示且不执行复位,操作提示
1,0X072A,FALSE,FALSE,操作过快,Too fast operation,捏合过快,squeeze too much,请检查并点击“解除”恢复,Please check and click REMOVE to restore,每秒的捏合次数过多，为了防止数值异常产生的异常捏合,计算每秒内的捏合次数，超过阈值则报警,霍尔值,捏合次数,0,0,recoverable,TRUE,TRUE,TRUE,,高级,,每秒捏合次数过快，报警时霍尔值为{0:0}，每秒捏合次数{1:0},安全保护
1,0X072D,FALSE,FALSE,捏合过快,squeeze too much,捏合过快,squeeze too much,,,每秒的捏合次数过多，为了防止数值异常产生的异常捏合,计算每秒内的捏合次数，超过阈值则报警,霍尔值,捏合次数,0,0,tip,TRUE,TRUE,TRUE,,无,,每秒捏合次数过快，提示时霍尔值为{0:0}，每秒捏合次数{1:0},操作提示
1,0X073A,FALSE,FALSE,硬件异常,Hardware fault,霍尔数据异常,Hall anomaly,请检查并点击“解除”恢复,Please check and click REMOVE to restore,霍尔数值发生跳变，跳变超过阈值,比较IO接收到的前后两个周期的霍尔值，超过阈值则报警,霍尔值,上一个周期霍尔值,0,0,recoverable,TRUE,TRUE,TRUE,,高级,,霍尔值跳变，霍尔值为{0:0}，跳变前的霍尔值为{1:0},安全保护
8,0X072A,FALSE,FALSE,操作过快,Too fast operation,捏合过快,squeeze too much,请检查并点击“解除”恢复,Please check and click REMOVE to restore,每秒的捏合次数过多，为了防止数值异常产生的异常捏合,计算每秒内的捏合次数，超过阈值则报警,霍尔值,捏合次数,0,0,recoverable,TRUE,TRUE,TRUE,,高级,,每秒捏合次数过快，报警时霍尔值为{0:0}，每秒捏合次数{1:0},安全保护
8,0X072D,FALSE,FALSE,捏合过快,squeeze too much,捏合过快,squeeze too much,,,每秒的捏合次数过多，为了防止数值异常产生的异常捏合,计算每秒内的捏合次数，超过阈值则报警,霍尔值,捏合次数,0,0,tip,TRUE,TRUE,TRUE,,无,,每秒捏合次数过快，提示时霍尔值为{0:0}，每秒捏合次数{1:0},操作提示
8,0X073A,FALSE,FALSE,硬件异常,Hardware fault,霍尔数据异常,Hall anomaly,请检查并点击“解除”恢复,Please check and click REMOVE to restore,霍尔数值发生跳变，跳变超过阈值,比较IO接收到的前后两个周期的霍尔值，超过阈值则报警,霍尔值,上一个周期霍尔值,0,0,recoverable,TRUE,TRUE,TRUE,,高级,,霍尔值跳变，霍尔值为{0:0}，跳变前的霍尔值为{1:0},安全保护
1,0X595D,FALSE,FALSE,医生端音频设备异常,Surgeon console audio device is abnormal,医生端音频设备异常,Surgeon console audio device is abnormal,请联系工程师,Please contact customer service,医生端音频数据异常,医生端音频数据异常,0,0,0,0,tip,TRUE,TRUE,TRUE,,无,,医生端音频数据异常,操作提示
1,0X596D,FALSE,FALSE,图像端音频设备异常,Endoscope controller audio device is abnormal,图像端音频设备异常,Endoscope controller audio device is abnormal,请联系工程师,Please contact customer service,图像端音频设备异常,图像端音频设备异常,0,0,0,0,tip,TRUE,TRUE,TRUE,,无,,图像端音频设备异常,操作提示
1,0X460D,FALSE,FALSE,控制权切换状态不允许操作,Operation is not allowed during control switch,控制权切换状态不允许操作,Operation is not allowed during control switch,,,控制权切换状态不允许操作,控制权切换状态不允许操作,0,0,0,0,tip,TRUE,TRUE,TRUE,,无,,控制权切换状态不允许操作,操作提示
8,0X460D,FALSE,FALSE,控制权切换状态不允许操作,Operation is not allowed during control switch,控制权切换状态不允许操作,Operation is not allowed during control switch,,,控制权切换状态不允许操作,控制权切换状态不允许操作,0,0,0,0,tip,TRUE,TRUE,TRUE,,无,,控制权切换状态不允许操作,操作提示
6,0XB60D,FALSE,FALSE,导光束连接异常,Optical beam connection abnormal,导光束连接异常,Optical beam connection abnormal,请检查连线,Please inspect the connections.,导光束没有正常连接冷光源,导光束没有正常连接冷光源,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,导光束连接异常,操作提示
6,0XB61D,FALSE,FALSE,冷光源控制线连接异常,Cold light source control line abnormal,冷光源控制线连接异常,Cold light source control line abnormal,请检查连线,Please inspect the connections.,未开启冷光源或冷光源控制线未连接；,开启冷光源并正确连接冷光源控制线,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,冷光源控制线连接异常,操作提示
1,0X597E,FALSE,FALSE,培训器械信号变化,,培训器械信号变化,,,,培训器械信号变化,培训器械信号变化,信号前一个状态,信号当前状态,器械类型,0,log,TRUE,TRUE,FALSE,,无,,{3:3}切换为{1:48},日志记录
6,0XB62D,FALSE,FALSE,冷光源温度过高,The temperature of the cold light source is too high,冷光源温度过高,The temperature of the cold light source is too high,,,,,,,,,tip,TRUE,TRUE,FALSE,,无,,冷光源温度过高,操作提示
6,0XB63D,FALSE,FALSE,冷光源灯泡寿命已接近使用寿命,The Cold light bulb life is close to the service life,冷光源灯泡寿命已接近使用寿命,The Cold light bulb life is close to the service life,,,,,,,,,tip,TRUE,TRUE,FALSE,,无,,冷光源灯泡寿命已接近使用寿命,操作提示
6,0XB64D,FALSE,FALSE,冷光源灯泡到达使用寿命,The Cold light bulb life is close to the service life,冷光源灯泡到达使用寿命,The Cold light bulb life is close to the service life,,,,,,,,,tip,TRUE,TRUE,FALSE,,无,,冷光源灯泡到达使用寿命,操作提示
1,0X122D,FALSE,FALSE,手术台车急停开关触发,Paitent cart Emergency stop switch is triggered ,手术台车急停开关触发,Paitent cart Emergency stop switch is triggered ,,,手术台车急停开关触发,手术台车急停开关触发,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,手术台车急停开关触发,操作提示
8,0X122D,FALSE,FALSE,手术台车急停开关触发,Paitent cart Emergency stop switch is triggered ,手术台车急停开关触发,Paitent cart Emergency stop switch is triggered ,,,手术台车急停开关触发,手术台车急停开关触发,0,0,0,0,tip,TRUE,TRUE,FALSE,,无,,手术台车急停开关触发,操作提示
